State,Age Group,Age Group Count,Education Level,Education Count,Mean/Median Income,Value,Poverty/Total Pop,Poverty/Total Pop Count
District of Columbia ,65 years and over,87537.0,Proportion Less than HS,0.077,Median Income,80445.0,Percent Estimate,0.1345148363918394
District of Columbia ,65 years and over,87537.0,Proportion Less than HS,0.077,Mean Income,103354.0,Below Poverty Estimate,90534.0
District of Columbia ,65 years and over,87537.0,Proportion Less than HS,0.077,Mean Income,103354.0,Total Estimate,673041.0
District of Columbia ,65 years and over,87537.0,Proportion Less than HS,0.077,Mean Income,103354.0,Percent Estimate,0.1345148363918394
District of Columbia ,65 years and over,87537.0,High School through Associates,215247.0,Median Income,80445.0,Below Poverty Estimate,90534.0
District of Columbia ,65 years and over,87537.0,High School through Associates,215247.0,Median Income,80445.0,Total Estimate,673041.0
District of Columbia ,65 years and over,87537.0,High School through Associates,215247.0,Median Income,80445.0,Percent Estimate,0.1345148363918394
District of Columbia ,65 years and over,87537.0,High School through Associates,215247.0,Mean Income,103354.0,Below Poverty Estimate,90534.0
District of Columbia ,65 years and over,87537.0,High School through Associates,215247.0,Mean Income,103354.0,Total Estimate,673041.0
District of Columbia ,65 years and over,87537.0,High School through Associates,215247.0,Mean Income,103354.0,Percent Estimate,0.1345148363918394
District of Columbia ,65 years and over,87537.0,Proportion HS through AA,0.372,Median Income,80445.0,Below Poverty Estimate,90534.0
District of Columbia ,65 years and over,87537.0,Proportion HS through AA,0.372,Median Income,80445.0,Total Estimate,673041.0
District of Columbia ,65 years and over,87537.0,Proportion HS through AA,0.372,Median Income,80445.0,Percent Estimate,0.1345148363918394
District of Columbia ,65 years and over,87537.0,Proportion HS through AA,0.372,Mean Income,103354.0,Below Poverty Estimate,90534.0
District of Columbia ,65 years and over,87537.0,Proportion HS through AA,0.372,Mean Income,103354.0,Total Estimate,673041.0
District of Columbia ,65 years and over,87537.0,Proportion HS through AA,0.372,Mean Income,103354.0,Percent Estimate,0.1345148363918394
District of Columbia ,65 years and over,87537.0,Bachelor's or Higher,318234.0,Median Income,80445.0,Below Poverty Estimate,90534.0
District of Columbia ,65 years and over,87537.0,Bachelor's or Higher,318234.0,Median Income,80445.0,Total Estimate,673041.0
District of Columbia ,65 years and over,87537.0,Bachelor's or Higher,318234.0,Median Income,80445.0,Percent Estimate,0.1345148363918394
District of Columbia ,65 years and over,87537.0,Bachelor's or Higher,318234.0,Mean Income,103354.0,Below Poverty Estimate,90534.0
District of Columbia ,65 years and over,87537.0,Bachelor's or Higher,318234.0,Mean Income,103354.0,Total Estimate,673041.0
District of Columbia ,65 years and over,87537.0,Bachelor's or Higher,318234.0,Mean Income,103354.0,Percent Estimate,0.1345148363918394
District of Columbia ,65 years and over,87537.0,Proportion BA or Higher,0.551,Median Income,80445.0,Below Poverty Estimate,90534.0
District of Columbia ,65 years and over,87537.0,Proportion BA or Higher,0.551,Median Income,80445.0,Total Estimate,673041.0
District of Columbia ,65 years and over,87537.0,Proportion BA or Higher,0.551,Median Income,80445.0,Percent Estimate,0.1345148363918394
District of Columbia ,65 years and over,87537.0,Proportion BA or Higher,0.551,Mean Income,103354.0,Below Poverty Estimate,90534.0
District of Columbia ,65 years and over,87537.0,Proportion BA or Higher,0.551,Mean Income,103354.0,Total Estimate,673041.0
District of Columbia ,65 years and over,87537.0,Proportion BA or Higher,0.551,Mean Income,103354.0,Percent Estimate,0.1345148363918394
District of Columbia ,65 years and over,87537.0,Total,577848.0,Median Income,80445.0,Below Poverty Estimate,90534.0
District of Columbia ,65 years and over,87537.0,Total,577848.0,Median Income,80445.0,Total Estimate,673041.0
District of Columbia ,65 years and over,87537.0,Total,577848.0,Median Income,80445.0,Percent Estimate,0.1345148363918394
District of Columbia ,65 years and over,87537.0,Total,577848.0,Mean Income,103354.0,Below Poverty Estimate,90534.0
District of Columbia ,65 years and over,87537.0,Total,577848.0,Mean Income,103354.0,Total Estimate,673041.0
District of Columbia ,65 years and over,87537.0,Total,577848.0,Mean Income,103354.0,Percent Estimate,0.1345148363918394
District of Columbia ,Total,705749.0,Less than High School,44367.0,Median Income,80445.0,Below Poverty Estimate,90534.0
District of Columbia ,Total,705749.0,Less than High School,44367.0,Median Income,80445.0,Total Estimate,673041.0
District of Columbia ,Total,705749.0,Less than High School,44367.0,Median Income,80445.0,Percent Estimate,0.1345148363918394
District of Columbia ,Total,705749.0,Less than High School,44367.0,Mean Income,103354.0,Below Poverty Estimate,90534.0
District of Columbia ,Total,705749.0,Less than High School,44367.0,Mean Income,103354.0,Total Estimate,673041.0
District of Columbia ,Total,705749.0,Less than High School,44367.0,Mean Income,103354.0,Percent Estimate,0.1345148363918394
District of Columbia ,Total,705749.0,Proportion Less than HS,0.077,Median Income,80445.0,Below Poverty Estimate,90534.0
District of Columbia ,Total,705749.0,Proportion Less than HS,0.077,Median Income,80445.0,Total Estimate,673041.0
District of Columbia ,Total,705749.0,Proportion Less than HS,0.077,Median Income,80445.0,Percent Estimate,0.1345148363918394
District of Columbia ,Total,705749.0,Proportion Less than HS,0.077,Mean Income,103354.0,Below Poverty Estimate,90534.0
District of Columbia ,Total,705749.0,Proportion Less than HS,0.077,Mean Income,103354.0,Total Estimate,673041.0
District of Columbia ,Total,705749.0,Proportion Less than HS,0.077,Mean Income,103354.0,Percent Estimate,0.1345148363918394
District of Columbia ,Total,705749.0,High School through Associates,215247.0,Median Income,80445.0,Below Poverty Estimate,90534.0
District of Columbia ,Total,705749.0,High School through Associates,215247.0,Median Income,80445.0,Total Estimate,673041.0
District of Columbia ,Total,705749.0,High School through Associates,215247.0,Median Income,80445.0,Percent Estimate,0.1345148363918394
District of Columbia ,Total,705749.0,High School through Associates,215247.0,Mean Income,103354.0,Below Poverty Estimate,90534.0
District of Columbia ,Total,705749.0,High School through Associates,215247.0,Mean Income,103354.0,Total Estimate,673041.0
District of Columbia ,Total,705749.0,High School through Associates,215247.0,Mean Income,103354.0,Percent Estimate,0.1345148363918394
District of Columbia ,Total,705749.0,Proportion HS through AA,0.372,Median Income,80445.0,Below Poverty Estimate,90534.0
District of Columbia ,Total,705749.0,Proportion HS through AA,0.372,Median Income,80445.0,Total Estimate,673041.0
District of Columbia ,Total,705749.0,Proportion HS through AA,0.372,Median Income,80445.0,Percent Estimate,0.1345148363918394
District of Columbia ,Total,705749.0,Proportion HS through AA,0.372,Mean Income,103354.0,Below Poverty Estimate,90534.0
District of Columbia ,Total,705749.0,Proportion HS through AA,0.372,Mean Income,103354.0,Total Estimate,673041.0
District of Columbia ,Total,705749.0,Proportion HS through AA,0.372,Mean Income,103354.0,Percent Estimate,0.1345148363918394
District of Columbia ,Total,705749.0,Bachelor's or Higher,318234.0,Median Income,80445.0,Below Poverty Estimate,90534.0
District of Columbia ,Total,705749.0,Bachelor's or Higher,318234.0,Median Income,80445.0,Total Estimate,673041.0
District of Columbia ,Total,705749.0,Bachelor's or Higher,318234.0,Median Income,80445.0,Percent Estimate,0.1345148363918394
District of Columbia ,Total,705749.0,Bachelor's or Higher,318234.0,Mean Income,103354.0,Below Poverty Estimate,90534.0
District of Columbia ,Total,705749.0,Bachelor's or Higher,318234.0,Mean Income,103354.0,Total Estimate,673041.0
District of Columbia ,Total,705749.0,Bachelor's or Higher,318234.0,Mean Income,103354.0,Percent Estimate,0.1345148363918394
District of Columbia ,Total,705749.0,Proportion BA or Higher,0.551,Median Income,80445.0,Below Poverty Estimate,90534.0
District of Columbia ,Total,705749.0,Proportion BA or Higher,0.551,Median Income,80445.0,Total Estimate,673041.0
District of Columbia ,Total,705749.0,Proportion BA or Higher,0.551,Median Income,80445.0,Percent Estimate,0.1345148363918394
District of Columbia ,Total,705749.0,Proportion BA or Higher,0.551,Mean Income,103354.0,Below Poverty Estimate,90534.0
District of Columbia ,Total,705749.0,Proportion BA or Higher,0.551,Mean Income,103354.0,Total Estimate,673041.0
District of Columbia ,Total,705749.0,Proportion BA or Higher,0.551,Mean Income,103354.0,Percent Estimate,0.1345148363918394
District of Columbia ,Total,705749.0,Total,577848.0,Median Income,80445.0,Below Poverty Estimate,90534.0
District of Columbia ,Total,705749.0,Total,577848.0,Median Income,80445.0,Total Estimate,673041.0
District of Columbia ,Total,705749.0,Total,577848.0,Median Income,80445.0,Percent Estimate,0.1345148363918394
District of Columbia ,Total,705749.0,Total,577848.0,Mean Income,103354.0,Below Poverty Estimate,90534.0
District of Columbia ,Total,705749.0,Total,577848.0,Mean Income,103354.0,Total Estimate,673041.0
District of Columbia ,Total,705749.0,Total,577848.0,Mean Income,103354.0,Percent Estimate,0.1345148363918394
District of Columbia ,Proportion under 18,0.181,Less than High School,44367.0,Median Income,80445.0,Below Poverty Estimate,90534.0
District of Columbia ,Proportion under 18,0.181,Less than High School,44367.0,Median Income,80445.0,Total Estimate,673041.0
District of Columbia ,Proportion under 18,0.181,Less than High School,44367.0,Median Income,80445.0,Percent Estimate,0.1345148363918394
District of Columbia ,Proportion under 18,0.181,Less than High School,44367.0,Mean Income,103354.0,Below Poverty Estimate,90534.0
District of Columbia ,Proportion under 18,0.181,Less than High School,44367.0,Mean Income,103354.0,Total Estimate,673041.0
District of Columbia ,Proportion under 18,0.181,Less than High School,44367.0,Mean Income,103354.0,Percent Estimate,0.1345148363918394
District of Columbia ,Proportion under 18,0.181,Proportion Less than HS,0.077,Median Income,80445.0,Below Poverty Estimate,90534.0
District of Columbia ,Proportion under 18,0.181,Proportion Less than HS,0.077,Median Income,80445.0,Total Estimate,673041.0
District of Columbia ,Proportion under 18,0.181,Proportion Less than HS,0.077,Median Income,80445.0,Percent Estimate,0.1345148363918394
District of Columbia ,Proportion under 18,0.181,Proportion Less than HS,0.077,Mean Income,103354.0,Below Poverty Estimate,90534.0
District of Columbia ,Proportion under 18,0.181,Proportion Less than HS,0.077,Mean Income,103354.0,Total Estimate,673041.0
District of Columbia ,Proportion under 18,0.181,Proportion Less than HS,0.077,Mean Income,103354.0,Percent Estimate,0.1345148363918394
District of Columbia ,Proportion under 18,0.181,High School through Associates,215247.0,Median Income,80445.0,Below Poverty Estimate,90534.0
District of Columbia ,Proportion under 18,0.181,High School through Associates,215247.0,Median Income,80445.0,Total Estimate,673041.0
District of Columbia ,Proportion under 18,0.181,High School through Associates,215247.0,Median Income,80445.0,Percent Estimate,0.1345148363918394
District of Columbia ,Proportion under 18,0.181,High School through Associates,215247.0,Mean Income,103354.0,Below Poverty Estimate,90534.0
District of Columbia ,Proportion under 18,0.181,High School through Associates,215247.0,Mean Income,103354.0,Total Estimate,673041.0
District of Columbia ,Proportion under 18,0.181,High School through Associates,215247.0,Mean Income,103354.0,Percent Estimate,0.1345148363918394
District of Columbia ,Proportion under 18,0.181,Proportion HS through AA,0.372,Median Income,80445.0,Below Poverty Estimate,90534.0
District of Columbia ,Proportion under 18,0.181,Proportion HS through AA,0.372,Median Income,80445.0,Total Estimate,673041.0
District of Columbia ,Proportion under 18,0.181,Proportion HS through AA,0.372,Median Income,80445.0,Percent Estimate,0.1345148363918394
District of Columbia ,Proportion under 18,0.181,Proportion HS through AA,0.372,Mean Income,103354.0,Below Poverty Estimate,90534.0
District of Columbia ,Proportion under 18,0.181,Proportion HS through AA,0.372,Mean Income,103354.0,Total Estimate,673041.0
District of Columbia ,Proportion under 18,0.181,Proportion HS through AA,0.372,Mean Income,103354.0,Percent Estimate,0.1345148363918394
District of Columbia ,Proportion under 18,0.181,Bachelor's or Higher,318234.0,Median Income,80445.0,Below Poverty Estimate,90534.0
District of Columbia ,Proportion under 18,0.181,Bachelor's or Higher,318234.0,Median Income,80445.0,Total Estimate,673041.0
District of Columbia ,Proportion under 18,0.181,Bachelor's or Higher,318234.0,Median Income,80445.0,Percent Estimate,0.1345148363918394
District of Columbia ,Proportion under 18,0.181,Bachelor's or Higher,318234.0,Mean Income,103354.0,Below Poverty Estimate,90534.0
District of Columbia ,Proportion under 18,0.181,Bachelor's or Higher,318234.0,Mean Income,103354.0,Total Estimate,673041.0
District of Columbia ,Proportion under 18,0.181,Bachelor's or Higher,318234.0,Mean Income,103354.0,Percent Estimate,0.1345148363918394
District of Columbia ,Proportion under 18,0.181,Proportion BA or Higher,0.551,Median Income,80445.0,Below Poverty Estimate,90534.0
District of Columbia ,Proportion under 18,0.181,Proportion BA or Higher,0.551,Median Income,80445.0,Total Estimate,673041.0
District of Columbia ,Proportion under 18,0.181,Proportion BA or Higher,0.551,Median Income,80445.0,Percent Estimate,0.1345148363918394
District of Columbia ,Proportion under 18,0.181,Proportion BA or Higher,0.551,Mean Income,103354.0,Below Poverty Estimate,90534.0
District of Columbia ,Proportion under 18,0.181,Proportion BA or Higher,0.551,Mean Income,103354.0,Total Estimate,673041.0
District of Columbia ,Proportion under 18,0.181,Proportion BA or Higher,0.551,Mean Income,103354.0,Percent Estimate,0.1345148363918394
District of Columbia ,Proportion under 18,0.181,Total,577848.0,Median Income,80445.0,Below Poverty Estimate,90534.0
District of Columbia ,Proportion under 18,0.181,Total,577848.0,Median Income,80445.0,Total Estimate,673041.0
District of Columbia ,Proportion under 18,0.181,Total,577848.0,Median Income,80445.0,Percent Estimate,0.1345148363918394
District of Columbia ,Proportion under 18,0.181,Total,577848.0,Mean Income,103354.0,Below Poverty Estimate,90534.0
District of Columbia ,Proportion under 18,0.181,Total,577848.0,Mean Income,103354.0,Total Estimate,673041.0
District of Columbia ,Proportion under 18,0.181,Total,577848.0,Mean Income,103354.0,Percent Estimate,0.1345148363918394
District of Columbia ,Proportion between 18 and 64,0.695,Less than High School,44367.0,Median Income,80445.0,Below Poverty Estimate,90534.0
District of Columbia ,Proportion between 18 and 64,0.695,Less than High School,44367.0,Median Income,80445.0,Total Estimate,673041.0
District of Columbia ,Proportion between 18 and 64,0.695,Less than High School,44367.0,Median Income,80445.0,Percent Estimate,0.1345148363918394
District of Columbia ,Proportion between 18 and 64,0.695,Less than High School,44367.0,Mean Income,103354.0,Below Poverty Estimate,90534.0
District of Columbia ,Proportion between 18 and 64,0.695,Less than High School,44367.0,Mean Income,103354.0,Total Estimate,673041.0
District of Columbia ,Proportion between 18 and 64,0.695,Less than High School,44367.0,Mean Income,103354.0,Percent Estimate,0.1345148363918394
District of Columbia ,Proportion between 18 and 64,0.695,Proportion Less than HS,0.077,Median Income,80445.0,Below Poverty Estimate,90534.0
